Run 14989
Subrun 399
Event 3990012
Cluster 0
8.88168 -1.65 85.55
5.17959 1.05 18.05
8.78527 -1.35 81.05
8.78527 1.05 49.55
8.78527 1.05 54.05
8.78527 -1.35 58.55
8.78527 -1.35 76.55
8.78527 -1.35 63.05
8.78527 -1.35 67.55
8.78527 -1.35 72.05
8.78527 -1.35 85.55
0.841211 1.05 67.55
0.841211 1.05 63.05
0.841211 1.05 58.55
0.841211 1.05 36.05
0.841211 1.05 54.05
0.629113 1.05 67.55
0.629113 1.05 63.05
1.01475 1.05 63.05
1.01475 1.05 58.55
1.01475 1.05 36.05
1.01475 1.05 54.05
2.69225 -1.05 22.85
2.69225 -1.05 18.35
0.0699436 -1.05 81.35
0.0699436 1.35 81.35
0.0699436 1.35 85.85
0.0699436 1.35 76.85
0.0699436 1.35 72.35
4.75539 -0.75 18.35
5.98942 -4.95 45.35
8.90096 -1.95 81.35
8.90096 0.45 49.85
8.90096 0.45 54.35
8.90096 -1.95 58.85
8.90096 -1.95 76.85
8.90096 -1.95 63.35
8.90096 -1.95 67.85
8.90096 -1.95 72.35
8.90096 -1.95 85.85
8.86239 -1.65 81.35
8.86239 0.75 49.85
8.86239 0.75 54.35
8.86239 -1.65 58.85
8.86239 -1.65 76.85
8.86239 -1.65 63.35
8.86239 -1.65 67.85
8.86239 -1.65 72.35
8.86239 -1.65 85.85
0.956901 1.05 63.35
0.956901 1.05 58.85
0.956901 1.05 36.35
0.956901 1.05 54.35
5.19887 1.05 18.35
8.78527 -1.35 81.35
8.78527 1.05 49.85
8.78527 1.05 54.35
8.78527 -1.35 58.85
8.78527 -1.35 76.85
8.78527 -1.35 63.35
8.78527 -1.35 67.85
8.78527 -1.35 72.35
8.78527 -1.35 85.85
1.3811 -1.05 35.45
1.3811 -1.05 53.45
1.3811 -1.05 48.95
1.3811 -1.05 44.45
-0.0457465 -1.05 80.45
-0.0457465 1.35 80.45
-0.0457465 1.35 84.95
-0.0457465 1.35 75.95
1.55463 -0.75 35.45
1.55463 -0.75 48.95
1.55463 -0.75 44.45
1.55463 -0.75 39.95
1.65104 -0.45 35.45
1.65104 -0.45 44.45
1.65104 -0.45 39.95
1.74745 -0.15 35.45
1.74745 -0.15 44.45
1.74745 -0.15 39.95
1.86314 0.15 35.45
1.86314 0.15 39.95
1.86314 0.15 30.95
2.98148 0.45 17.45
1.97883 0.45 35.45
1.97883 0.45 39.95
1.97883 0.45 30.95
2.84651 0.75 17.45
2.80794 1.05 21.95
2.80794 1.05 17.45
-0.0264648 -1.05 80.75
-0.0264648 1.35 80.75
-0.0264648 1.35 85.25
-0.0264648 1.35 76.25
4.77468 -0.75 17.75
8.88168 -1.95 80.75
8.88168 0.45 49.25
8.88168 0.45 53.75
8.88168 -1.95 58.25
8.88168 -1.95 76.25
8.88168 -1.95 62.75
8.88168 -1.95 67.25
8.88168 -1.95 71.75
8.88168 -1.95 85.25
8.86239 -1.65 80.75
8.86239 0.75 49.25
8.86239 0.75 53.75
8.86239 -1.65 58.25
8.86239 -1.65 76.25
8.86239 -1.65 62.75
8.86239 -1.65 67.25
8.86239 -1.65 71.75
8.86239 -1.65 85.25
8.97808 -2.55 79.85
8.97808 -0.15 52.85
8.97808 -2.55 57.35
8.97808 -2.55 75.35
8.97808 -2.55 61.85
8.97808 -2.55 66.35
8.97808 -2.55 70.85
8.97808 -2.55 84.35
4.46617 -0.15 16.85
2.24877 -1.05 35.15
2.24877 -1.05 30.65
2.24877 -1.05 26.15
2.24877 -1.05 21.65
0.204915 -1.05 80.15
0.204915 1.35 80.15
0.204915 1.35 84.65
0.204915 1.35 75.65
0.204915 1.35 71.15
-0.0457465 -1.05 80.15
-0.0457465 1.35 80.15
-0.0457465 1.35 84.65
-0.0457465 1.35 75.65
2.3259 -0.75 35.15
2.3259 -0.75 30.65
2.3259 -0.75 26.15
2.3259 -0.75 21.65
2.42231 -0.45 35.15
2.42231 -0.45 30.65
2.42231 -0.45 26.15
2.42231 -0.45 21.65
2.42231 -0.45 17.15
2.51872 -0.15 35.15
2.51872 -0.15 30.65
2.51872 -0.15 26.15
2.51872 -0.15 21.65
2.51872 -0.15 17.15
2.61513 0.15 26.15
2.61513 0.15 21.65
2.61513 0.15 17.15
2.73082 0.45 21.65
2.73082 0.45 17.15
2.84651 0.75 17.15
2.09452 0.75 35.15
2.09452 0.75 30.65
2.09452 0.75 26.15
2.17165 1.05 35.15
2.17165 1.05 30.65
2.17165 1.05 26.15
8.78527 -1.35 78.95
8.78527 1.05 47.45
8.78527 1.05 51.95
8.78527 -1.35 56.45
8.78527 -1.35 74.45
8.78527 -1.35 60.95
8.78527 -1.35 65.45
8.78527 -1.35 69.95
8.78527 -1.35 83.45
0.918338 1.05 60.95
0.918338 1.05 56.45
0.918338 1.05 33.95
0.918338 1.05 51.95
-0.0457465 1.05 78.95
8.82383 -1.65 78.95
8.82383 0.75 47.45
8.82383 0.75 51.95
8.82383 -1.65 56.45
8.82383 -1.65 74.45
8.82383 -1.65 60.95
8.82383 -1.65 65.45
8.82383 -1.65 69.95
8.82383 -1.65 83.45
8.90096 -1.95 78.95
8.90096 0.45 47.45
8.90096 0.45 51.95
8.90096 -1.95 56.45
8.90096 -1.95 74.45
8.90096 -1.95 60.95
8.90096 -1.95 65.45
8.90096 -1.95 69.95
8.90096 -1.95 83.45
8.92024 -2.25 78.95
8.92024 0.15 51.95
8.92024 -2.25 56.45
8.92024 -2.25 74.45
8.92024 -2.25 60.95
8.92024 -2.25 65.45
8.92024 -2.25 69.95
8.92024 -2.25 83.45
5.79661 -4.65 42.95
8.90096 -2.55 78.95
8.90096 -0.15 47.45
8.90096 -0.15 51.95
8.90096 -2.55 56.45
8.90096 -2.55 74.45
8.90096 -2.55 60.95
8.90096 -2.55 65.45
8.90096 -2.55 69.95
8.90096 -2.55 83.45
6.16296 -5.25 42.95
4.50473 -0.45 15.95
-0.00718311 -1.05 78.95
-0.00718311 1.35 78.95
-0.00718311 1.35 83.45
-0.00718311 1.35 74.45
0.339887 -1.05 78.95
0.339887 1.35 78.95
0.339887 1.35 74.45
0.339887 1.35 69.95
0.339887 1.35 65.45
0.339887 -1.05 65.45
4.96749 -1.05 15.95
8.78527 -1.35 78.65
8.78527 1.05 47.15
8.78527 1.05 51.65
8.78527 -1.35 56.15
8.78527 -1.35 74.15
8.78527 -1.35 60.65
8.78527 -1.35 65.15
8.78527 -1.35 69.65
8.78527 -1.35 83.15
1.13044 1.05 56.15
1.13044 1.05 33.65
1.13044 1.05 51.65
1.13044 1.05 47.15
0.860493 1.05 65.15
0.860493 1.05 60.65
0.860493 1.05 56.15
0.860493 1.05 33.65
0.860493 1.05 51.65
8.90096 -1.95 78.65
8.90096 0.45 47.15
8.90096 0.45 51.65
8.90096 -1.95 56.15
8.90096 -1.95 74.15
8.90096 -1.95 60.65
8.90096 -1.95 65.15
8.90096 -1.95 69.65
8.90096 -1.95 83.15
5.81589 -4.65 42.65
8.93952 -2.25 78.65
8.93952 0.15 51.65
8.93952 -2.25 56.15
8.93952 -2.25 74.15
8.93952 -2.25 60.65
8.93952 -2.25 65.15
8.93952 -2.25 69.65
8.93952 -2.25 83.15
8.92024 -2.55 78.65
8.92024 -0.15 51.65
8.92024 -2.55 56.15
8.92024 -2.55 74.15
8.92024 -2.55 60.65
8.92024 -2.55 65.15
8.92024 -2.55 69.65
8.92024 -2.55 83.15
4.5433 -0.45 15.65
6.20152 -5.25 42.65
-0.00718311 -1.05 78.65
-0.00718311 1.35 78.65
-0.00718311 1.35 83.15
-0.00718311 1.35 74.15
4.96749 -1.05 15.65
8.76599 -1.35 78.35
8.76599 1.05 46.85
8.76599 1.05 51.35
8.76599 -1.35 55.85
8.76599 -1.35 73.85
8.76599 -1.35 60.35
8.76599 -1.35 64.85
8.76599 -1.35 69.35
8.76599 -1.35 82.85
1.11115 1.05 55.85
1.11115 1.05 33.35
1.11115 1.05 51.35
1.11115 1.05 46.85
0.956901 1.05 60.35
0.956901 1.05 55.85
0.956901 1.05 33.35
0.956901 1.05 51.35
8.82383 -1.65 78.35
8.82383 0.75 46.85
8.82383 0.75 51.35
8.82383 -1.65 55.85
8.82383 -1.65 73.85
8.82383 -1.65 60.35
8.82383 -1.65 64.85
8.82383 -1.65 69.35
8.82383 -1.65 82.85
8.92024 -1.95 78.35
8.92024 0.45 51.35
8.92024 -1.95 55.85
8.92024 -1.95 73.85
8.92024 -1.95 60.35
8.92024 -1.95 64.85
8.92024 -1.95 69.35
8.92024 -1.95 82.85
5.83517 -4.65 42.35
6.20152 -5.25 42.35
4.56258 -0.45 15.35
0.0120986 -1.05 78.35
0.0120986 1.35 78.35
0.0120986 1.35 82.85
0.0120986 1.35 73.85
4.98677 -1.05 15.35
0.185634 -1.05 78.35
0.185634 1.35 78.35
0.185634 1.35 82.85
0.185634 1.35 73.85
0.185634 1.35 69.35
0.93762 1.05 60.05
0.93762 1.05 55.55
0.93762 1.05 33.05
0.93762 1.05 51.05
8.76599 -1.35 78.05
8.76599 1.05 46.55
8.76599 1.05 51.05
8.76599 -1.35 55.55
8.76599 -1.35 73.55
8.76599 -1.35 60.05
8.76599 -1.35 64.55
8.76599 -1.35 69.05
8.76599 -1.35 82.55
8.84311 -1.65 78.05
8.84311 0.75 46.55
8.84311 0.75 51.05
8.84311 -1.65 55.55
8.84311 -1.65 73.55
8.84311 -1.65 60.05
8.84311 -1.65 64.55
8.84311 -1.65 69.05
8.84311 -1.65 82.55
8.90096 -1.95 78.05
8.90096 0.45 46.55
8.90096 0.45 51.05
8.90096 -1.95 55.55
8.90096 -1.95 73.55
8.90096 -1.95 60.05
8.90096 -1.95 64.55
8.90096 -1.95 69.05
8.90096 -1.95 82.55
5.87373 -4.65 42.05
6.24008 -5.25 42.05
4.58186 -0.45 15.05
0.0120986 -1.05 78.05
0.0120986 1.35 78.05
0.0120986 1.35 82.55
0.0120986 1.35 73.55
0.359169 -1.05 78.05
0.359169 1.35 78.05
0.359169 1.35 73.55
0.359169 1.35 69.05
0.359169 1.35 64.55
0.359169 -1.05 64.55
0.185634 -1.05 78.05
0.185634 1.35 78.05
0.185634 1.35 82.55
0.185634 1.35 73.55
0.185634 1.35 69.05
2.01739 -1.05 33.05
2.01739 -1.05 28.55
5.00606 -1.05 15.05
5.19887 1.05 14.15
0.995465 1.05 59.15
0.995465 1.05 54.65
0.995465 1.05 32.15
0.995465 1.05 50.15
1.13044 1.05 54.65
1.13044 1.05 32.15
1.13044 1.05 50.15
1.13044 1.05 45.65
8.76599 -1.35 77.15
8.76599 1.05 45.65
8.76599 1.05 50.15
8.76599 -1.35 54.65
8.76599 -1.35 72.65
8.76599 -1.35 59.15
8.76599 -1.35 63.65
8.76599 -1.35 68.15
8.76599 -1.35 81.65
8.86239 -1.65 77.15
8.86239 0.75 45.65
8.86239 0.75 50.15
8.86239 -1.65 54.65
8.86239 -1.65 72.65
8.86239 -1.65 59.15
8.86239 -1.65 63.65
8.86239 -1.65 68.15
8.86239 -1.65 81.65
8.88168 -1.95 77.15
8.88168 0.45 45.65
8.88168 0.45 50.15
8.88168 -1.95 54.65
8.88168 -1.95 72.65
8.88168 -1.95 59.15
8.88168 -1.95 63.65
8.88168 -1.95 68.15
8.88168 -1.95 81.65
-1.16408 0.15 77.15
4.75539 -0.75 14.15
2.49944 -1.05 32.15
2.49944 -1.05 27.65
2.49944 -1.05 23.15
2.49944 -1.05 18.65
2.49944 -1.05 14.15
8.66958 -8.25 81.35
8.66958 -1.05 40.85
8.66958 -1.05 45.35
8.66958 -3.45 81.35
8.66958 -1.05 49.85
8.66958 -1.05 54.35
8.66958 -3.45 58.85
8.66958 -3.45 76.85
8.66958 -3.45 63.35
8.66958 -3.45 67.85
8.66958 -3.45 72.35
8.66958 -3.45 85.85
7.97544 -7.95 81.35
7.97544 -0.75 27.35
7.97544 -0.75 36.35
7.97544 -0.75 40.85
8.39963 -7.95 81.35
8.39963 -0.75 36.35
8.39963 -0.75 40.85
8.39963 -0.75 45.35
8.39963 -3.15 81.35
8.39963 -0.75 49.85
8.16825 -7.65 81.35
8.16825 -0.45 36.35
8.16825 -0.45 40.85
8.16825 -0.45 45.35
8.80455 -2.25 81.35
8.80455 0.15 49.85
8.80455 0.15 54.35
8.80455 -2.25 58.85
8.80455 -2.25 76.85
8.80455 -2.25 63.35
8.80455 -2.25 67.85
8.80455 -2.25 72.35
8.80455 -2.25 85.85
7.5898 -7.05 81.35
7.5898 0.15 27.35
7.31986 -6.75 81.35
7.31986 0.45 27.35
8.53461 -6.45 81.35
8.53461 0.75 40.85
8.53461 0.75 45.35
8.53461 -1.65 81.35
8.53461 0.75 49.85
8.53461 0.75 54.35
8.53461 -1.65 58.85
8.53461 -1.65 76.85
2.42231 0.75 36.35
2.42231 0.75 31.85
2.42231 0.75 27.35
2.42231 0.75 22.85
2.42231 0.75 18.35
2.7501 0.75 22.85
2.7501 0.75 18.35
1.36182 1.05 36.35
1.36182 1.05 54.35
1.36182 1.05 49.85
1.36182 1.05 45.35
8.14897 -7.65 80.45
8.14897 -0.45 26.45
8.14897 -0.45 35.45
8.14897 -0.45 39.95
8.14897 -0.45 44.45
4.94821 -0.15 17.45
7.60908 -7.35 80.45
7.60908 -0.15 26.45
7.22345 -6.75 80.45
2.46087 0.75 35.45
2.46087 0.75 30.95
2.46087 0.75 26.45
2.46087 0.75 21.95
2.46087 0.75 17.45
1.40038 1.05 35.45
1.40038 1.05 53.45
1.40038 1.05 48.95
1.40038 1.05 44.45
1.40038 1.05 39.95
1.5932 1.05 35.45
1.5932 1.05 48.95
1.5932 1.05 44.45
1.5932 1.05 39.95
6.8571 -6.15 80.45
1.82458 1.05 35.45
1.82458 1.05 39.95
1.82458 1.05 30.95
8.05256 -7.95 80.15
8.05256 -0.75 26.15
8.05256 -0.75 35.15
8.05256 -0.75 39.65
8.4382 -7.95 80.15
8.4382 -0.75 35.15
8.4382 -0.75 39.65
8.4382 -0.75 44.15
8.4382 -3.15 80.15
8.4382 -0.75 48.65
8.18753 -7.65 80.15
8.18753 -0.45 35.15
8.18753 -0.45 39.65
8.18753 -0.45 44.15
5.16031 -0.15 17.15
8.86239 -2.25 80.15
8.86239 0.15 48.65
8.86239 0.15 53.15
8.86239 -2.25 57.65
8.86239 -2.25 75.65
8.86239 -2.25 62.15
8.86239 -2.25 66.65
8.86239 -2.25 71.15
8.86239 -2.25 84.65
7.76334 -7.05 80.15
7.76334 0.15 26.15
7.24273 -6.75 80.15
7.24273 0.45 26.15
2.30662 0.75 35.15
2.30662 0.75 30.65
2.30662 0.75 26.15
2.30662 0.75 21.65
2.48015 0.75 35.15
2.48015 0.75 30.65
2.48015 0.75 26.15
2.48015 0.75 21.65
2.48015 0.75 17.15
1.41966 1.05 35.15
1.41966 1.05 53.15
1.41966 1.05 48.65
1.41966 1.05 44.15
1.41966 1.05 39.65
1.5932 1.05 35.15
1.5932 1.05 48.65
1.5932 1.05 44.15
1.5932 1.05 39.65
6.8571 -6.15 80.15
1.82458 1.05 35.15
1.82458 1.05 39.65
1.82458 1.05 30.65
8.16825 -7.95 79.25
8.16825 -0.75 34.25
8.16825 -0.75 38.75
8.16825 -0.75 43.25
8.09113 -7.65 79.25
8.09113 -0.45 25.25
8.09113 -0.45 34.25
8.09113 -0.45 38.75
8.09113 -0.45 43.25
5.81589 -4.95 43.25
7.87903 -7.35 79.25
7.87903 -0.15 25.25
7.87903 -0.15 34.25
5.85445 -4.65 43.25
7.68621 -7.05 79.25
7.68621 0.15 25.25
7.2813 -6.75 79.25
7.2813 0.45 25.25
8.66958 -6.75 79.25
8.66958 0.45 38.75
8.66958 0.45 43.25
8.66958 -1.95 79.25
8.66958 0.45 47.75
8.66958 0.45 52.25
8.66958 -1.95 56.75
8.66958 -1.95 74.75
8.66958 -1.95 61.25
8.66958 -1.95 65.75
8.66958 -1.95 70.25
8.66958 -1.95 83.75
2.49944 0.75 34.25
2.49944 0.75 29.75
2.49944 0.75 25.25
2.49944 0.75 20.75
2.49944 0.75 16.25
1.67032 1.05 34.25
1.67032 1.05 43.25
1.67032 1.05 38.75
1.30397 1.05 34.25
1.30397 1.05 52.25
1.30397 1.05 47.75
1.30397 1.05 43.25
1.41966 1.05 34.25
1.41966 1.05 52.25
1.41966 1.05 47.75
1.41966 1.05 43.25
1.41966 1.05 38.75
1.88242 1.05 34.25
1.88242 1.05 38.75
1.88242 1.05 29.75
8.12969 -7.65 78.95
8.12969 -0.45 24.95
8.12969 -0.45 33.95
8.12969 -0.45 38.45
8.12969 -0.45 42.95
0.860493 1.95 78.95
0.860493 1.95 65.45
0.860493 -0.45 65.45
0.860493 -0.45 60.95
0.860493 -0.45 56.45
0.860493 -0.45 33.95
0.860493 -0.45 51.95
7.89831 -7.35 78.95
7.89831 -0.15 24.95
7.89831 -0.15 33.95
8.9588 -2.55 78.95
8.9588 -0.15 51.95
8.9588 -2.55 56.45
8.9588 -2.55 74.45
8.9588 -2.55 60.95
8.9588 -2.55 65.45
8.9588 -2.55 69.95
8.9588 -2.55 83.45
6.02799 -4.65 42.95
7.66693 -7.05 78.95
7.66693 0.15 24.95
8.66958 -6.75 78.95
8.66958 0.45 38.45
8.66958 0.45 42.95
8.66958 -1.95 78.95
8.66958 0.45 47.45
8.66958 0.45 51.95
8.66958 -1.95 56.45
8.66958 -1.95 74.45
8.66958 -1.95 60.95
8.66958 -1.95 65.45
8.66958 -1.95 69.95
8.66958 -1.95 83.45
7.22345 -6.75 78.95
6.95351 -6.45 78.95
2.51872 0.75 33.95
2.51872 0.75 29.45
2.51872 0.75 24.95
2.51872 0.75 20.45
2.51872 0.75 15.95
1.47751 1.05 33.95
1.47751 1.05 47.45
1.47751 1.05 42.95
1.47751 1.05 38.45
1.30397 1.05 33.95
1.30397 1.05 51.95
1.30397 1.05 47.45
1.30397 1.05 42.95
1.92099 1.05 33.95
1.92099 1.05 38.45
1.92099 1.05 29.45
8.41891 -6.15 78.95
8.41891 1.05 33.95
8.41891 1.05 38.45
8.41891 1.05 42.95
8.41891 -1.35 78.95
8.41891 1.05 47.45
1.67032 1.05 33.95
1.67032 1.05 42.95
1.67032 1.05 38.45
1.49679 1.05 33.35
1.49679 1.05 46.85
1.49679 1.05 42.35
1.49679 1.05 37.85
1.70889 1.05 33.35
1.70889 1.05 42.35
1.70889 1.05 37.85
1.92099 1.05 33.35
1.92099 1.05 37.85
1.92099 1.05 28.85
7.03063 -6.45 78.35
8.68886 -6.75 78.35
8.68886 0.45 37.85
8.68886 0.45 42.35
8.68886 -1.95 78.35
8.68886 0.45 46.85
8.68886 0.45 51.35
8.68886 -1.95 55.85
8.68886 -1.95 73.85
8.68886 -1.95 60.35
8.68886 -1.95 64.85
8.68886 -1.95 69.35
8.68886 -1.95 82.85
7.16561 -6.75 78.35
7.39699 -7.05 78.35
7.39699 0.15 24.35
8.9588 -2.55 78.35
8.9588 -0.15 51.35
8.9588 -2.55 55.85
8.9588 -2.55 73.85
8.9588 -2.55 60.35
8.9588 -2.55 64.85
8.9588 -2.55 69.35
8.9588 -2.55 82.85
7.78262 -7.65 78.35
7.78262 -0.45 24.35
8.18753 -8.25 78.35
8.18753 -1.05 33.35
8.18753 -1.05 37.85
8.18753 -1.05 42.35
1.49679 1.05 33.65
1.49679 1.05 47.15
1.49679 1.05 42.65
1.49679 1.05 38.15
1.86314 1.05 33.65
1.86314 1.05 38.15
1.86314 1.05 29.15
8.4382 -6.15 78.65
8.4382 1.05 33.65
8.4382 1.05 38.15
8.4382 1.05 42.65
8.4382 -1.35 78.65
8.4382 1.05 47.15
1.70889 1.05 33.65
1.70889 1.05 42.65
1.70889 1.05 38.15
6.99207 -6.45 78.65
2.34518 0.75 33.65
2.34518 0.75 29.15
2.34518 0.75 24.65
2.34518 0.75 20.15
2.55728 0.75 33.65
2.55728 0.75 29.15
2.55728 0.75 24.65
2.55728 0.75 20.15
2.55728 0.75 15.65
8.68886 -6.75 78.65
8.68886 0.45 38.15
8.68886 0.45 42.65
8.68886 -1.95 78.65
8.68886 0.45 47.15
8.68886 0.45 51.65
8.68886 -1.95 56.15
8.68886 -1.95 74.15
8.68886 -1.95 60.65
8.68886 -1.95 65.15
8.68886 -1.95 69.65
8.68886 -1.95 83.15
6.24008 -4.65 42.65
8.97808 -2.55 78.65
8.97808 -0.15 51.65
8.97808 -2.55 56.15
8.97808 -2.55 74.15
8.97808 -2.55 60.65
8.97808 -2.55 65.15
8.97808 -2.55 69.65
8.97808 -2.55 83.15
7.82118 -7.65 78.65
7.82118 -0.45 24.65
7.82118 -0.45 33.65
8.16825 -7.65 78.65
8.16825 -0.45 33.65
8.16825 -0.45 38.15
8.16825 -0.45 42.65
Cluster 2
1.70889 8.25 77.75
1.40038 8.25 77.75
6.02799 10.65 55.25
6.02799 10.65 50.75
2.69225 15.15 82.25
2.69225 10.35 77.75
2.69225 12.75 77.75
2.69225 15.15 77.75
8.76599 5.25 23.75
8.76599 5.25 19.25
8.76599 5.25 14.75
6.81853 9.75 46.25
6.81853 7.35 41.75
7.45483 7.35 37.25
7.45483 7.35 32.75
7.57052 7.35 37.25
7.57052 7.35 32.75
7.84046 6.75 32.75
7.84046 6.75 28.25
3.13573 13.95 82.25
3.13573 9.15 77.75
3.13573 11.55 77.75
3.13573 13.95 77.75
8.24538 6.15 28.25
8.24538 3.75 23.75
6.68356 8.55 46.25
6.68356 6.15 41.75
1.86314 8.25 78.05
1.51607 8.25 78.05
2.51872 15.15 82.55
2.51872 10.35 78.05
2.51872 12.75 78.05
7.03063 7.95 42.05
7.03063 7.95 37.55
6.68356 10.05 46.55
6.68356 7.65 42.05
8.72742 5.25 24.05
8.72742 5.25 19.55
8.72742 5.25 15.05
6.62572 9.75 46.55
7.41627 7.35 37.55
7.41627 7.35 33.05
3.65634 11.85 78.05
3.65634 14.25 78.05
3.65634 11.85 73.55
8.18753 6.75 28.55
8.18753 4.35 24.05
1.45823 8.25 77.15
2.42231 7.95 77.15
2.42231 15.15 81.65
2.42231 10.35 77.15
2.42231 12.75 77.15
8.53461 7.95 27.65
8.53461 5.55 23.15
8.53461 5.55 18.65
8.53461 5.55 14.15
7.33914 7.65 41.15
7.33914 7.65 36.65
7.57052 7.35 36.65
7.57052 7.35 32.15
2.13308 7.35 77.15
2.13308 14.55 81.65
2.13308 9.75 77.15
3.50208 9.45 77.15
3.50208 11.85 77.15
3.50208 14.25 77.15
8.41891 6.45 27.65
8.41891 4.05 23.15
8.41891 4.05 18.65
8.28394 6.15 27.65
8.28394 3.75 23.15
8.28394 3.75 18.65
1.53535 8.25 77.45
1.41966 8.25 77.45
1.97883 8.25 77.45
1.97883 15.45 81.95
1.97883 10.65 77.45
2.34518 7.95 77.45
2.34518 15.15 81.95
2.34518 10.35 77.45
2.67297 15.15 81.95
2.67297 10.35 77.45
2.67297 12.75 77.45
2.67297 15.15 77.45
7.3777 7.65 36.95
7.3777 7.65 32.45
7.14632 7.65 41.45
7.14632 7.65 36.95
7.5898 7.35 36.95
7.5898 7.35 32.45
7.04991 7.35 41.45
7.04991 7.35 36.95
2.24877 7.35 77.45
2.24877 14.55 81.95
2.24877 9.75 77.45
7.84046 7.05 32.45
7.84046 7.05 27.95
3.50208 9.45 77.45
3.50208 11.85 77.45
3.50208 14.25 77.45
8.24538 6.15 27.95
8.24538 3.75 23.45
6.72213 8.55 45.95
6.72213 6.15 41.45
7.95615 6.45 36.05
7.95615 6.45 31.55
8.32251 6.45 31.55
8.32251 4.05 27.05
8.32251 4.05 22.55
4.5433 11.55 72.05
8.11041 6.75 36.05
8.11041 6.75 31.55
7.55124 7.05 40.55
7.55124 7.05 36.05
8.72742 4.65 27.05
8.72742 4.65 22.55
8.72742 4.65 18.05
8.24538 7.05 31.55
8.24538 4.65 27.05
7.97544 7.05 36.05
7.97544 7.05 31.55
8.80455 4.95 27.05
8.80455 4.95 22.55
8.80455 4.95 18.05
7.26201 7.65 45.05
7.26201 7.65 40.55
2.80794 14.85 85.55
2.80794 10.05 81.05
2.80794 12.45 81.05
2.80794 14.85 81.05
2.42231 7.95 81.05
2.42231 15.15 85.55
2.42231 10.35 81.05
2.42231 12.75 81.05
1.40038 8.25 81.05
1.8053 8.25 81.05
1.57392 8.25 81.05
2.38375 8.25 81.05
2.38375 15.45 85.55
2.38375 10.65 81.05
6.41362 8.85 53.75
6.41362 8.85 49.25
8.45748 6.45 31.25
8.45748 4.05 26.75
8.45748 4.05 22.25
8.45748 4.05 17.75
4.69755 11.55 71.75
4.69755 11.55 67.25
4.75539 11.85 71.75
4.75539 11.85 67.25
7.91759 7.05 35.75
7.91759 7.05 31.25
8.82383 4.95 26.75
8.82383 4.95 22.25
8.82383 4.95 17.75
7.24273 7.65 44.75
7.24273 7.65 40.25
2.71153 14.85 85.25
2.71153 10.05 80.75
2.71153 12.45 80.75
2.71153 14.85 80.75
2.63441 15.15 85.25
2.63441 10.35 80.75
2.63441 12.75 80.75
2.63441 15.15 80.75
2.46087 7.95 80.75
2.46087 15.15 85.25
2.46087 10.35 80.75
2.46087 12.75 80.75
8.55389 5.55 26.75
8.55389 5.55 22.25
8.55389 5.55 17.75
1.55463 8.25 80.75
2.01739 8.25 80.75
2.01739 15.45 85.25
2.01739 10.65 80.75
8.38035 6.45 30.35
8.38035 4.05 25.85
8.38035 4.05 21.35
6.51003 8.85 52.85
6.51003 8.85 48.35
8.11041 6.75 34.85
8.11041 6.75 30.35
1.36182 6.75 79.85
5.35313 11.85 66.35
5.35313 9.45 61.85
7.64765 7.05 39.35
7.64765 7.05 34.85
8.88168 4.95 21.35
8.88168 4.95 16.85
7.68621 7.35 39.35
7.68621 7.35 34.85
7.51268 7.35 39.35
7.51268 7.35 34.85
7.24273 7.65 43.85
7.24273 7.65 39.35
2.46087 7.95 79.85
2.46087 15.15 84.35
2.46087 10.35 79.85
2.46087 12.75 79.85
2.26806 7.95 79.85
2.26806 15.15 84.35
2.26806 10.35 79.85
1.45823 8.25 79.85
8.34179 8.25 30.35
8.34179 5.85 25.85
8.34179 5.85 21.35
6.91494 10.65 48.35
6.91494 8.25 43.85
6.54859 8.85 52.55
6.54859 8.85 48.05
8.11041 6.75 34.55
8.11041 6.75 30.05
8.26466 6.75 30.05
8.26466 4.35 25.55
8.26466 4.35 21.05
5.58451 9.45 61.55
5.58451 9.45 57.05
7.72477 7.35 34.55
8.93952 4.95 21.05
8.93952 4.95 16.55
7.26201 7.65 43.55
7.26201 7.65 39.05
8.66958 5.25 25.55
8.66958 5.25 21.05
8.66958 5.25 16.55
2.49944 15.15 84.05
2.49944 10.35 79.55
2.49944 12.75 79.55
2.28734 7.95 79.55
2.28734 15.15 84.05
2.28734 10.35 79.55
1.43894 8.25 79.55
1.65104 8.25 79.55
6.93422 10.65 48.05
6.93422 8.25 43.55
1.82458 8.25 79.55
8.36107 8.25 30.05
8.36107 5.85 25.55
8.36107 5.85 21.05
3.67562 13.05 79.55
3.67562 15.45 79.55
3.67562 13.05 75.05
8.78527 5.85 25.55
8.78527 5.85 21.05
8.78527 5.85 16.55
7.12704 7.95 43.55
7.12704 7.95 39.05
8.84311 5.55 21.05
8.84311 5.55 16.55
5.73876 10.05 61.55
5.73876 10.05 57.05
5.73876 10.05 52.55
6.12439 9.45 57.05
6.12439 9.45 52.55
4.89037 11.25 70.55
4.89037 11.25 66.05
8.78527 5.85 25.25
8.78527 5.85 20.75
8.78527 5.85 16.25
7.16561 8.25 43.25
7.16561 8.25 38.75
3.6949 13.05 79.25
3.6949 15.45 79.25
3.6949 13.05 74.75
5.37241 12.75 65.75
5.37241 10.35 61.25
5.37241 10.35 56.75
8.88168 5.25 20.75
8.88168 5.25 16.25
5.77732 9.75 61.25
5.77732 9.75 56.75
5.77732 9.75 52.25
6.18224 9.15 56.75
